103.49 E7 -4.46 47.42 0.0009 638.4 4.3 1122.8 1.0151 1.0126 0.9723 0.0005 0.0005 0.0005 26.4 1.8 1.7 1.002 1.041 1.044 1.050 0.885 0.883 0.060 1.039 199 109 295 0 3 87 1.0148 1.0128 0.9724 0.0008 0.0019 -0.0009 07/17/96
103.58 E8 -4.46 46.87 0.0013 249.5 2.6 431.6 1.0144 1.0115 0.9741 0.0008 0.0008 0.0008 32.6 2.8 2.6 1.003 1.038 1.041 1.046 0.858 0.856 0.075 1.035 209 119 340 3 3 85 1.0135 1.0121 0.9744 0.0013 0.0009 -0.0030 07/17/96
115.50 E9 -4.59 65.74 0.0005 755.2 34.6 1180.0 1.0115 1.0071 0.9814 0.0003 0.0003 0.0003 10.0 1.7 1.5 1.004 1.026 1.031 1.033 0.711 0.708 0.158 1.022 353 99 248 16 43 42 1.0090 0.9951 0.9959 -0.0055 0.0117 0.0061 07/17/96
115.52 C57 -4.59 67.58 0.0009 360.2 15.1 567.9 1.0128 1.0081 0.9791 0.0005 0.0005 0.0005 14.9 2.5 2.1 1.005 1.030 1.034 1.037 0.724 0.720 0.151 1.025 111 352 234 37 33 36 1.0020 0.9981 0.9999 -0.0101 0.0133 0.0072 07/17/96
115.54 E10 -4.49 57.88 0.0014 54.0 24.7 43.8 1.0108 1.0011 0.9881 0.0009 0.0009 0.0009 11.7 8.9 5.1 1.010 1.013 1.023 1.023 0.148 0.142 0.546 1.003 242 358 141 18 53 31 0.9972 1.0042 0.9986 0.0083 -0.0061 0.0031 07/17/96
115.76 C58 -4.59 74.04 0.0007 359.7 184.0 268.5 1.0149 1.0010 0.9842 0.0005 0.0005 0.0005 4.3 3.6 2.0 1.014 1.017 1.031 1.031 0.102 0.094 0.586 1.003 262 171 0 2 15 74 1.0000 1.0145 0.9854 0.0020 -0.0006 -0.0044 07/17/96
115.94 E11 -4.59 85.01 0.0006 383.4 175.0 310.6 1.0133 1.0013 0.9854 0.0004 0.0004 0.0004 4.5 3.3 1.9 1.012 1.016 1.028 1.028 0.149 0.142 0.546 1.004 38 306 137 4 26 64 1.0070 1.0045 0.9886 0.0074 -0.0038 0.0053 07/17/96
115.96 C59 -4.59 77.44 0.0004 1187.0 45.2 1887.4 1.0118 1.0076 0.9805 0.0003 0.0003 0.0003 8.7 1.4 1.2 1.004 1.028 1.032 1.035 0.735 0.732 0.144 1.023 101 10 214 4 9 80 1.0073 1.0114 0.9813 -0.0011 0.0028 0.0037 07/17/96
116.02 E12 -4.59 74.45 0.0009 350.4 14.0 554.7 1.0127 1.0081 0.9792 0.0005 0.0005 0.0005 15.4 2.5 2.2 1.005 1.029 1.034 1.037 0.729 0.725 0.147 1.025 271 180 69 15 6 74 1.0078 1.0105 0.9817 -0.0008 -0.0083 -0.0027 07/17/96
116.08 C60 -4.59 68.77 0.0005 1342.4 5.3 2399.1 1.0119 1.0104 0.9777 0.0003 0.0003 0.0003 24.1 1.2 1.2 1.002 1.033 1.035 1.040 0.911 0.910 0.046 1.032 241 332 110 7 8 79 1.0106 1.0105 0.9789 0.0010 -0.0059 0.0020 07/17/96
116.35 E13 -4.59 64.59 0.0005 1204.9 29.8 1986.5 1.0134 1.0095 0.9771 0.0003 0.0003 0.0003 10.7 1.3 1.2 1.004 1.033 1.037 1.041 0.785 0.782 0.115 1.029 62 153 311 5 14 75 1.0094 1.0113 0.9792 0.0026 0.0063 -0.0050 07/17/96
116.43 E14 -4.59 70.19 0.0005 722.3 9.4 1236.4 1.0103 1.0080 0.9817 0.0003 0.0003 0.0003 18.6 1.7 1.5 1.002 1.027 1.029 1.033 0.842 0.839 0.084 1.025 199 109 341 8 6 80 1.0093 1.0082 0.9825 0.0010 0.0014 -0.0046 07/17/96
116.51 C61 -4.59 77.53 0.0006 1034.4 36.4 1657.0 1.0139 1.0091 0.9770 0.0004 0.0004 0.0004 9.7 1.5 1.3 1.005 1.033 1.038 1.041 0.746 0.742 0.138 1.028 183 92 342 7 3 82 1.0132 1.0009 0.9777 0.0004 0.0013 -0.0048 07/17/96
116.64 E15 -4.59 74.71 0.0005 1711.7 17.4 2964.8 1.0144 1.0115 0.9741 0.0003 0.0003 0.0003 13.9 1.1 1.0 1.003 1.038 1.041 1.046 0.860 0.858 0.074 1.035 242 151 27 7 5 81 1.0114 1.0135 0.9751 0.0008 -0.0030 -0.0053 07/17/96
116.71 E16 -4.59 73.66 0.0002 7375.3 23.1 13252.2 1.0129 1.0114 0.9757 0.0001 0.0001 0.0001 12.1 0.5 0.5 1.001 1.037 1.038 1.043 0.921 0.920 0.041 1.035 70 160 320 2 3 85 1.0114 1.0126 0.9759 0.0006 0.0019 -0.0022 07/17/96
116.79 E17 -4.59 74.03 0.0007 725.0 3.3 1290.6 1.0130 1.0112 0.9759 0.0004 0.0004 0.0004 29.7 1.6 1.6 1.002 1.036 1.038 1.043 0.906 0.904 0.049 1.034 134 44 287 7 4 82 1.0120 1.0114 0.9766 -0.0007 0.0048 -0.0016 07/17/96
116.81 C62 -4.59 80.05 0.0003 4459.9 3.8 8180.5 1.0140 1.0131 0.9729 0.0002 0.0002 0.0002 27.8 0.7 0.6 1.001 1.041 1.042 1.048 0.959 0.958 0.021 1.040 140 230 320 3 0 87 1.0135 1.0134 0.9730 -0.0004 0.0015 -0.0018 07/17/96
116.83 E18 -4.59 69.05 0.0003 5648.8 32.6 9986.7 1.0151 1.0128 0.9721 0.0002 0.0002 0.0002 10.2 0.6 0.6 1.002 1.042 1.044 1.050 0.894 0.892 0.056 1.039 139 229 360 5 4 84 1.0136 1.0138 0.9726 -0.0011 0.0001 -0.0045 07/18/96
117.00 E20 -4.59 48.58 0.0010 769.5 8.1 1330.9 1.0191 1.0152 0.9657 0.0006 0.0006 0.0006 19.9 1.6 1.5 1.004 1.051 1.055 1.062 0.855 0.855 0.075 1.047 157 67 252 1 8 82 1.0184 1.0149 0.9667 -0.0017 0.0067 0.0021 07/18/96
117.13 C63 -4.59 63.75 0.0004 1339.0 122.3 1904.9 1.0133 1.0066 0.9801 0.0003 0.0003 0.0003 5.3 1.4 1.1 1.007 1.027 1.034 1.036 0.601 0.596 0.225 1.020 178 87 278 3 16 74 1.0132 1.0046 0.9822 0.0000 0.0070 -0.0014 07/18/96
117.17 E21 -4.59 69.68 0.0009 851.9 0.5 1567.9 1.0172 1.0162 0.9666 0.0006 0.0006 0.0006 54.7 1.5 1.5 1.001 1.051 1.052 1.060 0.965 0.964 0.018 1.050 279 189 27 2 5 84 1.0159 1.0170 0.9671 -0.0003 -0.0022 -0.0043 07/18/96
117.24 E22 -4.59 63.88 0.0010 441.0 2.8 777.4 1.0149 1.0125 0.9726 0.0006 0.0006 0.0006 31.6 2.1 2.0 1.002 1.041 1.043 1.049 0.889 0.887 0.058 1.039 85 175 315 3 4 85 1.0124 1.0147 0.9729 0.0004 0.0026 -0.0025 07/18/96
117.34 E23 -4.59 73.88 0.0010 552.1 0.3 1018.9 1.0159 1.0152 0.9689 0.0006 0.0006 0.0006 64.0 1.9 1.8 1.001 1.048 1.049 1.056 0.970 0.969 0.016 1.047 49 319 209 4 2 85 1.0153 1.0155 0.9692 0.0002 0.0018 0.0033 07/18/96
117.58 E25 -4.59 65.01 0.0009 320.2 17.4 490.5 1.0128 1.0076 0.9796 0.0006 0.0006 0.0006 13.9 2.7 2.2 1.005 1.029 1.034 1.037 0.687 0.683 0.172 1.023 351 81 245 1 5 85 1.0127 1.0075 0.9798 -0.0009 0.0023 0.0012 07/18/96
117.58 E25 -4.59 75.53 0.0010 51.9 37.0 28.2 1.0079 0.9996 0.9925 0.0006 0.0006 0.0006 9.6 11.0 5.2 1.008 1.007 1.016 1.016 -0.064 -0.068 0.729 0.999 292 26 194 6 36 53 0.9984 1.0065 0.9951 -0.0034 0.0001 0.0046 07/18/96
117.66 E26 -4.59 66.56 0.0004 2309.6 236.5 3222.4 1.0148 1.0070 0.9782 0.0002 0.0002 0.0002 3.8 1.0 0.8 1.008 1.029 1.037 1.040 0.580 0.574 0.239 1.022 360 90 209 4 2 85 1.0146 1.0070 0.9784 -0.0001 0.0012 0.0028 07/18/96
117.70 C65 -4.59 67.83 0.0004 1730.8 21.6 2970.3 1.0124 1.0097 0.9780 0.0003 0.0003 0.0003 12.5 1.1 1.0 1.003 1.032 1.035 1.039 0.845 0.843 0.082 1.030 28 297 173 5 3 84 1.0115 1.0102 0.9783 0.0011 -0.0003 0.0033 07/18/96
117.76 E27 -4.59 67.91 0.0008 586.6 7.8 1003.3 1.0132 1.0102 0.9766 0.0005 0.0005 0.0005 20.2 1.9 1.7 1.003 1.034 1.038 1.042 0.840 0.838 0.085 1.031 313 223 47 0 8 82 1.0114 1.0115 0.9771 -0.0018 -0.0032 -0.0030 07/18/96
117.83 E28 -4.59 66.30 0.0006 882.4 23.3 1447.5 1.0129 1.0090 0.9780 0.0004 0.0004 0.0004 12.1 1.6 1.4 1.004 1.032 1.036 1.039 0.778 0.775 0.119 1.028 286 16 115 11 2 79 1.0091 1.0115 0.9794 -0.0005 -0.0062 0.0028 07/18/96
117.90 E29 -4.59 67.65 0.0008 785.1 49.8 1180.2 1.0186 1.0105 0.9709 0.0005 0.0005 0.0005 8.3 1.7 1.4 1.008 1.041 1.049 1.053 0.666 0.659 0.186 1.032 275 185 81 12 3 77 1.0105 1.0164 0.9731 -0.0010 -0.0100 -0.0011 07/18/96
117.97 E30 -4.59 63.79 0.0009 677.5 4.2 1195.8 1.0163 1.0137 0.9699 0.0006 0.0006 0.0006 26.9 1.7 1.6 1.003 1.045 1.048 1.054 0.891 0.889 0.057 1.043 257 167 74 10 1 80 1.0138 1.0148 0.9714 0.0002 -0.0079 -0.0023 07/18/96
118.02 E32 -4.59 59.25 0.0010 645.3 5.6 1125.2 1.0180 1.0147 0.9673 0.0006 0.0006 0.0006 23.6 1.8 1.6 1.003 1.049 1.052 1.059 0.871 0.868 0.068 1.046 114 204 14 1 5 85 1.0149 1.0174 0.9676 -0.0013 -0.0009 -0.0038 07/18/96
118.09 E31 -4.59 59.58 0.0005 2142.5 2.4 3917.2 1.0166 1.0154 0.9680 0.0003 0.0003 0.0003 33.6 0.9 0.9 1.001 1.049 1.050 1.058 0.953 0.952 0.025 1.048 335 245 74 1 4 86 1.0164 1.0154 0.9682 -0.0005 -0.0033 -0.0009 07/18/96
118.45 E34 -4.59 46.57 0.0011 477.2 6.8 813.6 1.0173 1.0133 0.9693 0.0007 0.0007 0.0007 21.6 2.1 1.9 1.004 1.045 1.050 1.055 0.836 0.833 0.087 1.041 227 318 79 10 6 79 1.0151 1.0137 0.9712 0.0016 -0.0089 -0.0021 07/18/96
118.54 E35 -4.59 50.62 0.0008 680.1 8.0 1170.1 1.0158 1.0125 0.9717 0.0005 0.0005 0.0005 20.0 1.7 1.6 1.003 1.042 1.045 1.051 0.850 0.847 0.080 1.039 234 143 44 15 2 75 1.0122 1.0132 0.9746 0.0001 -0.0078 -0.0078 07/18/96
118.80 E36 -4.59 59.22 0.0005 1685.2 61.1 2692.0 1.0162 1.0105 0.9733 0.0003 0.0003 0.0003 7.5 1.1 1.0 1.006 1.038 1.044 1.048 0.743 0.738 0.140 1.033 171 81 337 11 3 78 1.0145 1.0104 0.9750 -0.0003 0.0031 -0.0078 07/18/96
119.70 E37 -4.59 48.25 0.0010 273.4 17.1 411.9 1.0137 1.0078 0.9785 0.0006 0.0006 0.0006 14.0 2.9 2.4 1.006 1.030 1.036 1.039 0.667 0.667 0.185 1.024 120 210 320 6 2 84 1.0091 1.0120 0.9789 -0.0024 0.0025 -0.0026 07/18/96
